docno,recency_score
3590891060499747041,1272698598.0
-4133511060664283656,1731364270.0
156727891540960385,1460404800.0
2125535789575792201,1281025738.0
8422192181919843447,1428574851.0
-4089813084739270154,1438267674.0
2550870695609479700,1350494380.0
8657245322363450391,1683034353.0
3152450386379354998,1671633352.0
6475994937042741538,1676475529.0
2541517795986644976,1660366916.0
-4898431369473914078,1268065438.0
-5056577502535997532,1272698598.0
1166345121582775540,1442602140.0
154985159364888275,1280993493.0
5415501507187064072,1669308285.0
-4858465835426439279,1625737887.0
9179256221644235385,1606743159.0
5970826308237733364,1613421889.0
-7734283437107833207,1358440140.0
931754668571783016,1428545991.0
2578033823029095222,1428574851.0
4632282448503985071,1683022142.0
5791035350452214163,1571656323.0
-2077723174735284940,1645482052.0
1752518540896956860,1670428670.0
1348255495768143633,1268065438.0
3759629872404804061,1268065438.0
3160089108681643816,1647806287.0
1686895966792625243,1649303072.0
8067333507679653078,1652209329.0
-8937542613057886629,1369256576.0
2120421180378692280,1668535996.0
3280391696709249927,1268286718.0
-7852099807251499455,1428515636.0
5374905697986130503,1359997440.0
-25137972681374914,1670337337.0
9135483865473395242,1445097300.0
1680832290819377413,1428456968.0
6441567919218074166,1428492261.0
-1535196374952342682,1428574851.0
-1711226761470955601,1365831653.0
6895561018121987716,1272698598.0
1262165843956128897,1668498969.0
6199533607228725525,1594823220.0
-4323987645424875485,1652104419.0
-2815827445164875998,1254649351.0
8356593066324868227,1360311960.0
-7095305622790804622,1263887388.0
4510943216961019787,1435861140.0
6834151742018770108,1430297331.0
5218464082046295568,1417684187.0
-4660864952454093402,1604507152.0
2666116348030258522,1625728084.0
-4748012329352903924,1606649992.0
-4777791504371980532,1606744761.0
-4477592606043060741,1446585095.0
-3952148442886514040,1604688353.0
-5577790282097719408,1625644490.0
6638467165413603582,1365337690.0
1842340865105348905,1438161567.0
2912325396698046289,1606540810.0
-3879434159994978920,1408993021.0
6345786312578565038,1606550975.0
4602681019512291246,1606673790.0
-7029958191877853227,1604706678.0
-2494022707107490275,1360255560.0
-9093435648866349638,1635763906.0
-6247164824403226677,1669744687.0
8726069872626279990,1661113358.0
7752576492170015891,1365114601.0
682031149874059355,1604568970.0
3269259303786697670,1663214433.0
-916643511219401159,1262717320.0
331049505819516323,1604571949.0
6773826281177913745,1605812329.0
8029434285969293394,1597420582.0
-4348818928343516241,1430031915.0
3429670933943816401,1663353607.0
2910838829707308893,1360697220.0
1335088775577519373,1602267356.0
5832797585752025238,1362764400.0
-4560414844665690226,1603625575.0
760767003656549713,1430200187.0
5679746463035978200,1430286462.0
139145313536846294,1606314620.0
-4234591945909660919,1670589158.0
-3098033179229928102,1668425472.0
-1793756878810321956,1597465207.0
1726378375919764220,1320031195.0
-6783041529683638229,1431072900.0
1828176016167162161,1408648046.0
272620449503212278,1436816640.0
-7074349084834137149,1370864160.0
-7852722587854502608,1252316544.0
4632247315753521809,1430297331.0
-6381841554713770657,1597298846.0
-8185939607668373517,1597412121.0
4660519046730436983,1602265807.0
-1293628845794281089,1646205396.0
-8331909111665445294,1603381692.0
5276869656246344956,1603360958.0
-7888101772005238644,1597311150.0
-1953202827620416326,1365536400.0
-2035946074177286309,1663239369.0
-8821016346702354812,1670517604.0
5472083065997989031,1648660232.0
1493287194084434194,1429626758.0
8515822338990158092,1430297331.0
-6805865781346023909,1597299287.0
-1415472052466109941,1597413251.0
7743725969227895964,1361983500.0
3148431036503618503,1603462552.0
4668450204195825810,1438161567.0
-2037011160252105553,1659380913.0
4169802775083404807,1604654364.0
-5428764018627459008,1371312840.0
-108857905276284167,1610642884.0
-5721061532416945308,1646205416.0
7831295139231240782,1583151516.0
6462028547381028076,1661881289.0
-7032977280070048885,1597211836.0
7913058782533067865,1365668100.0
-1124988978173189050,1601796614.0
-2765585738196923149,1597217006.0
152801277510064791,1428993063.0
8032645964027896350,1463404487.0
-5081967396117564575,1603348728.0
5535377646780751078,1603449833.0
-7938535170663635820,1663835268.0
-3806854075004196443,1362168180.0
1524166606962308451,1666866532.0
-6065553465640710453,1466314843.0
-3362614831312902148,1604509506.0
89294100186997128,1376067300.0
1461284702935074771,1459275109.0
-8366805641231318763,1428741482.0
4053039737018821949,1607344149.0
8837598613211874582,1670574181.0
9106954884733870766,1604496629.0
-6961808478899964478,1597212566.0
-5989678617593974967,1602874153.0
172230354305891098,1603352881.0
-5982735049228150881,1428621259.0
-2795959399589642904,1428657135.0
-633275952621975851,1671202042.0
-4293999980085239311,1663753017.0
2971148755369164239,1602859366.0
-2768620033694265936,1365600120.0
-2420170276987440625,1364574960.0
-3714882835160689521,1659175123.0
-4784556191368116604,1460686883.0
2249730800980820576,1457784830.0
-7594689443211131678,1426065300.0
541053140025681831,1597220240.0
2123756732355625790,1601735667.0
8656191469104244759,1602829926.0
-4608037453140386109,1428563310.0
-1345061859497790086,1602845740.0
312840340514674100,1601715021.0
3399280148954444073,1598271026.0
1221430650719772611,1661620548.0
-8398650188760774388,1670347670.0
8548680341456544943,1428595486.0
3623865485952331215,1601712451.0
6707224217113374174,1602679975.0
436423817437365706,1663100981.0
6344850661340557664,1458067041.0
6607383580350143694,1602845147.0
-2207251322288062059,1602845129.0
8155815413667921962,1602832861.0
305637203413118487,1580323370.0
-7812127386346023317,1463714396.0
6319362857950817150,1587027033.0
2113180515208317059,1456992924.0
-5437756437714606896,1370082840.0
-8794685573142314893,1608716194.0
6738548048173519785,1639542752.0
-2241470461907600824,1670099258.0
1211277379693460583,1457067818.0
-2079279629359721514,1456944584.0
7887377272160066772,1439797407.0
1714519529500777246,1365968940.0
-9111321637705511536,1602833818.0
-1102522036742917506,1601822498.0
-5159479156434884148,1597762097.0
4771684334605834073,1586965625.0
-6855740203471353466,1366311180.0
8445888324714148999,1602168287.0
-3324699692135859206,1602144913.0
5565100014792035405,1458067041.0
-7923850293019308474,1597926628.0
-2366547021371695382,1626356080.0
-590777588261121831,1580128716.0
7431278681888774870,1602659714.0
7227397095257624992,1636483903.0
4292220404701125239,1580317200.0
8264623979688377080,1582786160.0
853320764187014777,1363101300.0
4611063469736600680,1455418904.0
-8179647702211619135,1477031472.0
4673056768184368157,1602105360.0
-1007812378760225652,1371571020.0
-5050859647831041301,1597748091.0
-3436110958018895678,1602141010.0
271441216046843103,1434402747.0
-3505713264193690749,1579927944.0
6462954098518642908,1368202080.0
-4171406806955732161,1605112300.0
-1298359938909168873,1602165775.0
297032962045645419,1602605303.0
4317079725021906511,1601742262.0
-4728307669423723352,1579539433.0
-5602954719310521795,1580200485.0
7042285786236924575,1597754031.0
4927998177662080849,1602068275.0
-2876875377761637813,1457499407.0
64209755183837439,1455070900.0
4846664474301217295,1366574580.0
4117315229735054729,1580271307.0
2890441242199509391,1581441341.0
2910574037673582761,1737465342.0
2315389951330791449,1602162928.0
-3550155331220482828,1601818801.0
-5366941366544323051,1589568371.0
-7221819680342549731,1426001214.0
713165081466566735,1367086260.0
713791681850897839,1597722677.0
-8363887768387362306,1709188208.0
7985100698557538649,1449579300.0
2537497216975983551,1602057208.0
8333409746039763094,1602074649.0
-8220797462755298479,1579608184.0
6782936192837622152,1433884715.0
-8332338513837374908,1728746185.0
-2763717300456686018,1579837514.0
-9169482188563422074,1454413089.0
2381650182140699237,1438663077.0
2831263222615266808,1430749610.0
-584328761411442118,1369757700.0
-6542072303356429367,1602165853.0
-5357350959941255738,1589217910.0
-5742489249526567052,1709664793.0
-4086637589272273386,1589358384.0
3779140616680078412,1426001214.0
-1520941916238056558,1366816680.0
-8128591006587336875,1705572812.0
7821647797829872913,1709134683.0
-5215281388128391264,1708956130.0
-642069861590818316,1433871520.0
8242501493276687365,1454405314.0
1476800732239469636,1602057040.0
-7021716443051262224,1601797551.0
-7938915082493851645,1367313360.0
-8189134671612009659,1438631766.0
-5149571595742357062,1541157329.0
6486089976973006163,1446141720.0
-8391951305709703196,1536769058.0
-5215649812518815853,1522936201.0
-2715992445873007523,1487791440.0
-5247756584993184059,1438663077.0
-5384566846917011169,1438663077.0
3962045735126903677,1370000760.0
5725624368634584214,1522934074.0
3512801378380376758,1386600300.0
-7892543642910655780,1708620587.0
5948216777404727968,1541651468.0
2898513029827295186,1392319020.0
4168783811290319130,1431966601.0
-6455338940419611776,1454356616.0
-526816522745569978,1443445620.0
6521551943319560354,1478107800.0
1307964322850828497,1602056087.0
2740724335297968430,1370368440.0
8921247489143470452,1438541754.0
-7845715908487619182,1454399415.0
-4836156921608616105,1515568953.0
5994775676173079245,1535511012.0
4450885319461329,1529405523.0
-3107616232628410092,1392641040.0
2287116763479833802,1692982729.0
-6659124675665880722,1499160379.0
5641849628227944913,1432139648.0
-2957459145904536472,1431939150.0
-1216199113152048412,1602067546.0
2746330639937034090,1589207141.0
1384073345763415704,1589182005.0
3234450482525010517,1529246998.0
-4787112785729529612,1370286480.0
-7154318662997518296,1601723854.0
-5305187094695465073,1711808504.0
-4539385079893401644,1453104329.0
-4349683587687381143,1601974069.0
-3435558805737959552,1382984220.0
8305507648926607577,1454310913.0
-3621122635342126271,1601783596.0
5663128880288724346,1443543667.0
-290006029307833052,1529255620.0
-4936783856469083624,1589206301.0
8195215796790953381,1589118968.0
2191413661613467411,1573231877.0
2218535347322774659,1715703810.0
-1881611951935897312,1431885121.0
7923842951808836929,1601712384.0
-6613287265800658355,1589354458.0
8309363358134145486,1589095441.0
6727197298925854917,1589186983.0
19137048532523412,1707740584.0
-1722366425126064825,1709209441.0
8326513991738464029,1589103951.0
-7465095023104899915,1602105104.0
7059038146633994522,1698135417.0
-78316252333203616,1377719940.0
-343436475817898567,1572375342.0
-6178765991000493953,1432139648.0
-1933036793663186434,1431414109.0
-701248478304748298,1395567540.0
6473761316158302420,1439367536.0
-6622509832590001397,1397161200.0
-6120200047115178205,1588856588.0
-6838276725293930934,1589093920.0
-3508356737701966677,1714201707.0
-3689418721507100421,1589017136.0
-4948241793102698448,1589094902.0
-8483962086539649748,1681125131.0
2651011097189954372,1520876912.0
1524425412412195778,1693924391.0
-8766114342159262393,1601918331.0
-7692088595307773621,1589093981.0
6201450386442630770,1454037848.0
4935460376310418867,1694780258.0
-7763343163550116127,1589016052.0
4375229231072786371,1601968904.0
-8428145043788250920,1453866197.0
-4156035131992133203,1432056251.0
5275637443054907304,1602061662.0
-4101877617753624639,1588405079.0
2445961627485470505,1602581663.0
8624494345047550766,1668702817.0
2201876283328347754,1589033038.0
-4728633753593244788,1586450685.0
9122411317424071410,1683019479.0
-8155273088592879882,1375172460.0
6036331707050160546,1684952659.0
7607537500875614058,1613900485.0
6182518694447622061,1702478132.0
8770349678945700191,1601930358.0
147345884198050312,1601923787.0
2985719539627752538,1602105228.0
8208426428691690160,1430820360.0
336997355520557713,1439367536.0
-749677470769632006,1689237684.0
2581120166260130540,1588413378.0
6822055345465264220,1414436400.0
-6964599773325153814,1449879757.0
-8678440837097939108,1453242156.0
-6840351288654992243,1674679149.0
-6351012646451257756,1588411579.0
7852049329457256745,1601918306.0
-565922500737609548,1601879490.0
-8654580103057835636,1587201838.0
5480301269996441939,1682431252.0
4323796033252264977,1692125594.0
-7658594069900820712,1586247819.0
9001462337331366265,1694259695.0
5283049551994985629,1432056251.0
-4657830324352978457,1432056251.0
2918112461708501536,1601822295.0
2978276860009286976,1601902557.0
5181838403701877281,1644320817.0
-1978754785836906833,1438621368.0
-3551608999409549704,1688699247.0
-8999389970704423981,1671040162.0
-4372403774166236876,1601886632.0
339301233147381663,1674657752.0
-1286190825577179344,1449643653.0
-4397348212169430048,1376148120.0
-952532480825731610,1691054348.0
-3342341598934943239,1374598380.0
-2614211711849782977,1449647044.0
-1679298989953810186,1454243340.0
3046428254661073078,1431617208.0
-7001609074325582247,1431106742.0
8277335969363852486,1552483260.0
-1198917359707495658,1413889620.0
1565823140681901650,1587046288.0
-1525173843448720709,1559906203.0
1795634599575741093,1691683437.0
5822079546470793341,1678449375.0
-7524780100264930883,1434431313.0
-7768529430359918158,1408037700.0
-3145418587860011332,1676293027.0
6670614604024011117,1449605843.0
7018171503010218055,1440852420.0
-4411583840816011432,1674551773.0
-1212498293831427018,1690413225.0
-5310721887636252290,1692016676.0
5860244868173437648,1448309657.0
-8490291322350305529,1431428889.0
3227911097729342331,1580745592.0
6997659854491424934,1681742702.0
6246175032838422431,1448915486.0
9119305610188334573,1601833324.0
360369529924251431,1582195259.0
7708712267389284991,1601870589.0
-3071881774103268226,1434220136.0
-3241428491096412163,1676270948.0
8300225916967341306,1449124566.0
-5354027054207218592,1465037880.0
-3378369472209764753,1676346133.0
8247820690065092896,1534334400.0
-5535583358994227127,1403097300.0
273457054166672644,1447083581.0
-5931510675201942840,1429277635.0
-8128833904390701979,1404144360.0
4852715137733721106,1674903690.0
-3245895130616125572,1408278600.0
-5902197511366181478,1485546960.0
8489447121298367969,1498593600.0
4743849217223677958,1580617478.0
8778240577220196770,1647539332.0
-7654824499376430637,1676444542.0
-2467760560552540113,1448606324.0
-8538302712033944762,1448663717.0
-8015422266097474864,1601538353.0
-4327606620341647059,1548421646.0
-1825572213793648328,1506260530.0
-8098752379264395675,1490201220.0
887777009991869265,1675771874.0
-425345574513373856,1584600498.0
3803128475035947195,1601882310.0
2915241617758662800,1447042774.0
-9175557581485344489,1423506055.0
-8212451654716549848,1652807120.0
3633663530857896930,1447855677.0
3350479923656189768,1580210459.0
5917481639650656223,1580657558.0
-4485788282334607986,1601477499.0
623219235075231294,1546455865.0
8598184891793853084,1662138040.0
2507035131430072301,1399296000.0
5767171979140379935,1434605784.0
8336664394422844494,1547993091.0
4859818608665241924,1601535012.0
8725844697856976774,1601538826.0
-4417618297918187287,1601538348.0
-5669774998925488473,1650562002.0
7353053832010772884,1649838805.0
1135799126758937202,1601456087.0
4598611246539168482,1399972380.0
1091112081426815096,1651150555.0
4720788279260932210,1387003110.0
-4762391482075754333,1446914281.0
3422814521160756166,1401643920.0
-1677173204750321029,1698292654.0
5404513838788489085,1661489948.0
4383592739560221911,1546406089.0
6815471077938093846,1601456999.0
-6130300770170963701,1423462485.0
8588246090195735949,1649872470.0
-953655890791803785,1649164522.0
243098371490629443,1601473236.0
3825350741918306197,1447437735.0
6001310751366542963,1601109078.0
-7776255653021787233,1492274940.0
-6234480884702678561,1649770744.0
7628559337103665859,1447855677.0
-6898174910992271729,1447855677.0
-7066391271402619396,1601478520.0
5124728229914263926,1601462958.0
-6134695665684497405,1524476463.0
2743789179462700112,1446841485.0
-8268257354366867104,1601474352.0
1741248148037183505,1649653629.0
-61701118262112092,1601477571.0
8607065678879375945,1601463039.0
-762594671574633105,1624981039.0
8271479045930868333,1618932602.0
-286206576218578210,1457182680.0
5801156434684445151,1600946212.0
1243545573750171044,1601454328.0
-1612374079631277306,1418164583.0
8869920846282069957,1649747842.0
-2836588766538279936,1447424067.0
5026615701551208067,1447342487.0
3499216348874270835,1601478496.0
-147025009170528486,1647627669.0
-5994424852173797443,1601289766.0
-4049901648746935641,1601197939.0
-1041168199185450062,1649069979.0
-1712976312488799804,1490212680.0
2261098746151965133,1447300855.0
4541630911210163952,1406142960.0
-1004379410705666775,1523896566.0
-4683044851659343339,1602105486.0
-7704701393695614858,1601881053.0
1392127999733453113,1447415053.0
-2149117935493098378,1524748860.0
1658169651974013249,1508328849.0
-6386959443556751942,1648739247.0
3562061115870589368,1601450148.0
-1034498294966919626,1551268944.0
4573460902086095273,1416898422.0
3106751840945768596,1447412453.0
4791162748028185056,1365607740.0
-9140066621134309192,1601468123.0
4169144961570693963,1601289787.0
-5384505757169393743,1601124741.0
-6253384311633489068,1600177620.0
-6943084349649040952,1601404762.0
3718938435027170194,1601314330.0
7594942052821382692,1598705355.0
-2305843358742722216,1447246400.0
-6381412374145686451,1447308303.0
-236417782762818040,1601111719.0
-6169569986262971192,1601360667.0
8086366287442749633,1447403297.0
8271707966782973504,1596547680.0
6799043188357614622,1413970694.0
3105935126194701482,1447412453.0
-8510248529325241890,1447246400.0
-4798121965397888900,1543869958.0
-7590551793872159415,1447246400.0
-5939881152285731643,1601111674.0
2675319090617886281,1521562473.0
6377390565294300115,1596039827.0
-4423523274837990048,1601110015.0
-3095437064852290116,1491787586.0
5097495702105161994,1586448581.0
-5418576003836011599,1405505632.0
-3371600813439418925,1477756002.0
-2295460365931771187,1601367765.0
3574854871618924109,1601315716.0
-4943978976600813506,1643619600.0
-7969838197819812425,1493803755.0
2478743178289726989,1447253054.0
1294677075207226967,1603792560.0
-4168124109932619580,1601328750.0
4890475993262815632,1447403297.0
-6992909937295720687,1447153585.0
3986959628682685921,1447097665.0
8546211477206356296,1405505632.0
5122128663581610274,1598618799.0
-2633565433807672065,1492703659.0
7891519506150459962,1436975400.0
-2336464804373573908,1447094233.0
-5717132236855731144,1601380056.0
4876805611722832162,1550670326.0
2844548608402057224,1447253054.0
872300953522827236,1447253054.0
-5334894391677694549,1603706400.0
2090182011727156649,1601292304.0
2720184483225632153,1478198910.0
5064889101518999669,1576239000.0
5778801826305148306,1395856920.0
-3422879399672414182,1478280586.0
-4322732194811846151,1477219566.0
-3912768084406317102,1351862580.0
4443602166904990993,1340805609.0
-8905407365985577965,1602581704.0
5566157023024870320,1601377262.0
6124647601893625487,1478270754.0
682812450049129909,1405505632.0
-6362331809972240235,1447094233.0
605653118174382724,1447094233.0
8705166421804495764,1447049244.0
6937663238037290897,1340735150.0
-7550455125230767817,1447403297.0
1883183157287667309,1495828200.0
146930442435522493,1447246400.0
5791062534604865695,1477996673.0
131426477499537118,1478585460.0
4248019479860694487,1478624928.0
8896602431573406225,1491247020.0
6883923590683939890,1447412453.0
2998088542239763586,1477170966.0
6421820255065987196,1601362323.0
-2105502645907942601,1442950088.0
-507563326565992953,1327049760.0
3770632625577262997,1492640311.0
4693295559235640986,1311673814.0
-7184208115566712278,1340661600.0
-8915065985587827299,1381755253.0
3750309730874266796,1431883780.0
-2102802755584711697,1586448586.0
-9165493965925364205,1523399631.0
-4145682065725377919,1405426600.0
-1023133073607244762,1493234332.0
4758569715692161300,1435165482.0
5783288296104285817,1470055312.0
5051325709873090858,1477928017.0
-4692220722276622823,1558864827.0
-3787914454428408265,1447335330.0
3057810606432789275,1477989519.0
-1583351594973115723,1477999436.0
-7692921038332995262,1477990301.0
4696410882233044345,1442854384.0
-3867851806778329781,1442922424.0
-3504471164244445883,1470140813.0
1137695529751193530,1474034256.0
4248724034794560557,1432715204.0
-1022709820702684076,1432829806.0
2317809257803639172,1523207854.0
7178513433373534577,1475334277.0
3801947051701337048,1477822968.0
-5067222686735026594,1475412076.0
-2473647829471722030,1340298087.0
259619452982683949,1477815731.0
-5851131865936504230,1477727978.0
724505491310878557,1473800547.0
-678084465225523392,1477208012.0
-2873305843443890370,1477056128.0
-6244127617513080487,1477763100.0
4554870136761473909,1471025822.0
8149634079214687057,1404210332.0
-8249821774337666337,1471247856.0
-5497191979580134547,1474001588.0
8146936465352499465,1328006940.0
945303977323926732,1447281497.0
-142856782301282063,1477664470.0
8559388601779549378,1475402930.0
1613059762810166028,1476968804.0
7300739996144495970,1473961929.0
6372194909271043620,1575746676.0
-5717940269513419583,1442848557.0
-5838134549631308152,1476967791.0
1968000399119902041,1504707386.0
-3854872941965147512,1466092832.0
1228386710658208044,1442893627.0
3710608387364658649,1339065620.0
7467165580160768293,1477666013.0
3377187860054980266,1433405940.0
53607955794292924,1473952443.0
1874397107323330468,1473768463.0
9050914771522322970,1441701840.0
3004490350425248531,1477730306.0
-4775256862655303455,1575685555.0
-7834409889707052975,1470756335.0
7156375320883237080,1329994560.0
8434648758233078338,1403253986.0
3689331199110575715,1476962915.0
2761552817635429386,1444314796.0
4552979663342796884,1442490452.0
-6022470543215799813,1350927360.0
2559213310046134785,1442648507.0
4848915863112673085,1372157986.0
8493080030539287031,1480589877.0
3122949207280998397,1571030452.0
-8328656720323522182,1476962259.0
-5110550261991405239,1473497319.0
5391772760483016381,1475412070.0
-6055040631431123589,1472054699.0
5405890698460141567,1462281354.0
2218138938859663492,1466662174.0
504522004829663183,1467898167.0
-3542600655261689686,1403176234.0
-6404598410187808759,1575207532.0
-2132343690712998831,1580705939.0
-6478139965805418603,1439296179.0
757070174549976753,1470820315.0
3739835777559393798,1478589292.0
-6181397870863592375,1473321127.0
3806149774039158279,1329925740.0
1286414701269189420,1403091925.0
3500515761246065870,1442404183.0
-4543187420218538488,1475661188.0
-5268667751129369104,1470582100.0
-8884654580196780252,1476105818.0
-556233202051544872,1470720751.0
-1690227931223407499,1337968294.0
396346236693745901,1473320116.0
3519239521559748567,1475679685.0
1796078920284252081,1475681041.0
-8909857457574548092,1452428530.0
6181838393552464044,1342580224.0
4637843046496325894,1574827642.0
-3999528958890684376,1473320020.0
-2792415757675094035,1455953048.0
-6698596023216691403,1574853927.0
3513066008686934255,1476087202.0
-1194414912411859576,1470314194.0
-6464013425767435408,1368640920.0
4056333522072066988,1403069713.0
3356964223771659619,1476183024.0
9038364705475673862,1438963075.0
8623825468032341116,1472742686.0
-95625393135653138,1476089142.0
-8313293382498717074,1401191726.0
-2474044035258600840,1475565609.0
-7867824349129425796,1574886103.0
-2670239647290555378,1574868547.0
6073717272434378220,1476089110.0
7331437281999263864,1716837900.0
-5200619052792092679,1573732086.0
-4494278548147304421,1440722630.0
3456111524823578114,1336114358.0
-210358168500162896,1331034480.0
-4720461900654628845,1359103080.0
-6221074305243554276,1402604857.0
6622172985084237496,1438247890.0
5242986714300052495,1573066001.0
5380690914802507310,1571258232.0
5018061478826444963,1401096599.0
-7323964891754985827,1433352427.0
-2654422256895519952,1470232730.0
-223001933281750573,1471852203.0
6292135393102625197,1472560093.0
-4961470134459092205,1475921091.0
1282080362396223413,1563313031.0
5291222192011560813,1475060603.0
5002414922657217490,1308896002.0
-856986594273394041,1331121720.0
6602592196123894504,1475676887.0
-5859921663109845794,1567704019.0
2873944339952284603,1402575319.0
-1879524764642806961,1437982657.0
-7761165935231375994,1571926107.0
-6131852844850661605,1569871945.0
3165130146757748401,1475924601.0
8495696181444449743,1401055726.0
-3523217848495609877,1365496140.0
7069896004957088909,1426613911.0
8582239227669667534,1472548560.0
5590562254006680261,1471717944.0
377147770049462307,1568095175.0
-5041800007388530149,1375803780.0
3646922268736201278,1471775618.0
4083723762570597306,1464806453.0
-6845050088098724797,1377710520.0
-3206818840607493473,1473703554.0
-2570638719743903732,1302874007.0
-2031683814475124496,1378829491.0
7396122805086067274,1363199940.0
5591684811817109175,1471687369.0
-1879407853027358584,1472559982.0
6046134805484429514,1472710460.0
-9172829589489596189,1374065040.0
588100823614939063,1450685729.0
-2704121176452717629,1398526023.0
-8582986137405886826,1375378440.0
3930759870345602088,1563374969.0
5754074220166067461,1463049089.0
-980323558537090987,1464527291.0
8987041570348598507,1375955040.0
7236073272489325271,1401042158.0
-1249066228532972897,1472570315.0
2785065327735392368,1371222720.0
-6317653710834046713,1461494677.0
-1264039470009155494,1472478625.0
2494907647392062269,1464274672.0
-1163155665199683576,1570206932.0
-6924446775307531018,1464282432.0
8501664765658243862,1563486634.0
5207180645888324815,1297838034.0
-7773249132825878930,1412134367.0
5353943233040132783,1568038100.0
7210503354204923312,1563320985.0
6062952993015609732,1378829491.0
971530518499533551,1398536239.0
7916893780710932924,1409775949.0
-5816312892352799277,1568161733.0
-7103535772714468327,1398340806.0
467130245199085244,1563363872.0
-7976916744406103587,1412025087.0
7502512192000908488,1411981536.0
-444417883117717479,1410360569.0
6492632360230313956,1375385700.0
8625947180583117449,1512121265.0
1495947171907210349,1405435452.0
4760803246388122812,1454998977.0
2033852506485892759,1472476376.0
8474017704669911648,1370273820.0
-6950707062217993524,1409428552.0
-5184915338590295476,1568127002.0
-2743543159579345825,1712412839.0
-1628036336330877009,1289840595.0
-3571789233507701244,1398526023.0
2263766441162929699,1568126444.0
-172789404223559225,1463041865.0
4085236001970715215,1446587340.0
4512146529987915421,1568312481.0
6523674809608796867,1398526023.0
8276329740809125252,1403098755.0
484733275812903138,1403899756.0
4795838170820411356,1405394359.0
-8192905652424069756,1405496021.0
-3420794511354723020,1409332389.0
7691325681006037367,1398340806.0
-6898332706652973325,1398340806.0
-8627535275448279234,1288879902.0
8237651549482542428,1402401203.0
-8354181906888346033,1403842174.0
-1978213543911545558,1403879216.0
3268776265570055927,1402351308.0
4593748679712574754,1403786775.0
2350247879344237037,1373729875.0
432144675926605066,1460028507.0
8385840020298692731,1566872365.0
7531495444301628653,1462611139.0
1340510278589399949,1450598904.0
7617451300271927212,1403528173.0
-4370129409061715740,1286556075.0
-3959873180068825548,1288975117.0
-5795349624913018415,1450598891.0
961933109530035167,1453753611.0
-8170924920817113521,1395239281.0
3623544050885060713,1446587001.0
-2703502882906492984,1396254440.0
-9148473198115041731,1462509840.0
-855100988411642820,1398297855.0
7746464145173929035,1288853437.0
4030516857749576053,1462603533.0
1877556184614455333,1462381779.0
-5872350819939288280,1446587232.0
342022606005163854,1370272457.0
4488790885813801613,1446586975.0
-7848060671576897311,1462610312.0
-6167875948590457788,1462356778.0
-5288843778218877097,1455258821.0
-3963349579312255414,1375627963.0
-8367404228848012532,1403351937.0
-7184942496675762761,1401109594.0
2465589865426475341,1637004227.0
3073218524887775783,1643898611.0
-1980105190399860249,1599676882.0
-6498329465734313155,1446586160.0
-8006617811680146088,1446585593.0
4168299503843291112,1462346420.0
-5431791055434022018,1462385079.0
5593508507714286987,1446582394.0
-7354165300709892947,1286556075.0
7184120262537680727,1375554588.0
-4783956345422365854,1288969937.0
-8933875963152688955,1462376038.0
6938264582582866633,1385650355.0
-8439385392591240544,1392832380.0
940813419627266752,1396179618.0
5921152634451766026,1445518720.0
8278877356082900193,1446586085.0
-4810775203018464793,1446585585.0
-9055810744383722575,1285507745.0
1512263080416396209,1290591688.0
7606773570559855637,1446585576.0
-7933451581195803669,1446585589.0
-1845456622009039467,1375432988.0
-2703437208496569486,1406911122.0
7519941763415770893,1446585590.0
-2613232278932201863,1290444866.0
2504785238682385615,1449334020.0
7012198984968041704,1446586063.0
6183709979212802088,1446585566.0
-6743456547741657189,1446585556.0
-9104279291218350256,1288969937.0
-8084100674627554073,1395685738.0
7815432409816990700,1446585566.0
-3698570459106879099,1594098405.0
-1147864992136030503,1409167901.0
2409153796298112297,1446585488.0
-5628057305128340928,1513247280.0
2314927297136047596,1446585970.0
2442992071498671669,1375425079.0
7193997970835570503,1284993307.0
490387862091697505,1446585415.0
175338744404060694,1446585519.0
8675656554117601180,1446585421.0
2280513565478540247,1581170888.0
128793416193901899,1289843245.0
4453558726349292541,1290436413.0
-3108138292752012312,1446585682.0
3222511621271739366,1375364814.0
-4383642335764296620,1218624563.0
4445185493747894934,1585890496.0
-4703157509227678543,1409167900.0
7592078654315856748,1446585517.0
-9187951952695575097,1404410520.0
-7137768886657946271,1285073261.0
-8359597335765314330,1446585524.0
4731046836794327088,1446585407.0
-1827183448851982343,1446585680.0
6890002341019820666,1375338397.0
-4593698899402396235,1395635413.0
-1622557703943052607,1447259503.0
3370942499378005751,1601490159.0
4481617202009680710,1595548009.0
-8426218402442664009,1374903836.0
-1818649682015994222,1284189894.0
-8985401792025290857,1289833992.0
8620480610449891530,1570807984.0
550570202698145276,1375106272.0
379622233593909162,1373886027.0
-961888079213574752,1584543020.0
-2763927335892149087,1442577107.0
6039313262759131158,1290426790.0
-8838233806377914575,1401801180.0
3234287140860977279,1402930500.0
-3396037516413353528,1446130323.0
-5427187553601003819,1595506270.0
-2359561448823752092,1491482220.0
4674699734634426419,1275062203.0
-2446956518222595142,1395592805.0
-5217602464293926713,1444263891.0
-5296306657122779949,1574597875.0
-2086279372001320358,1445191795.0
-4725778124160251854,1284301230.0
3581551416321816598,1595318246.0
7745597331762506628,1595312890.0
2509814596624510530,1285687691.0
6826707123651641727,1328395533.0
-9098961879521064226,1595375930.0
-1345653654807070746,1446585234.0
